[0.001s][info][metaspace]  - commit_granule_bytes: 65536.
[0.001s][info][metaspace]  - commit_granule_words: 8192.
[0.001s][info][metaspace]  - virtual_space_node_default_size: 8388608.
[0.001s][info][metaspace]  - enlarge_chunks_in_place: 1.
[0.001s][info][metaspace]  - use_allocation_guard: 0.
[0.003s][info][gc       ] Using G1
[0.391s][info][metaspace] Reserving compressed class space anywhere
[0.391s][info][gc,metaspace] CDS archive(s) not mapped
[0.391s][info][gc,metaspace] Compressed class space mapped at: 0x00007ffedb000000-0x00007fff9b000000, reserved size: 3221225472
[0.391s][info][gc,metaspace] UseCompressedClassPointers 1, UseCompactObjectHeaders 1, Use2c0 1narrow klass pointer bits 22, max shift 6
[0.391s][info][gc,metaspace] Narrow klass base: 0x00007ffedb000000, Narrow klass shift: 6, Narrow klass range: 0xc0000000
Num Classes: 1024
Num Objects per Class: 65536
Cycles: 100
Class association: random
Generate 1024 classes...[1.367s][info][gc,metaspace] GC(0) Metaspace: 25371K(26496K)->25371K(26496K) NonClass: 19787K(19968K)->19787K(19968K) Class: 5584K(6528K)->5584K(6528K)
[1.367s][info][gc          ] GC(0) Pause Young (Normal) (G1 Evacuation Pause) 304M->4M(6144M) 5.145ms
[1.730s][info][gc,metaspace] GC(1) Metaspace: 25678K(26816K)->25678K(26816K) NonClass: 20093K(20288K)->20093K(20288K) Class: 5584K(6528K)->5584K(6528K)
[44.961s][info][gc,metaspace] GC(92) Metaspace: 43052K(49728K)->43052K(49728K) NonClass: 25203K(25792K)->25203K(25792K) Class: 17849K(23936K)->17849K(23936K)
[44.961s][info][gc          ] GC(92) Pause Full (System.gc()) 776M->776M(6144M) 384.329ms
[45.381s][info][gc,metaspace] GC(93) Metaspace: 43052K(49728K)->43052K(49728K) NonClass: 25203K(25792K)->25203K(25792K) Class: 17849K(23936K)->17849K(23936K)
[45.381s][info][gc          ] GC(93) Pause Full (System.gc()) 776M->776M(6144M) 419.773ms
[45.774s][info][gc,metaspace] GC(94) Metaspace: 43052K(49728K)->43052K(49728K) NonClass: 25203K(25792K)->25203K(25792K) Class: 17849K(23936K)->17849K(23936K)
[45.774s][info][gc          ] GC(94) Pause Full (System.gc()) 776M->776M(6144M) 393.171ms
[46.124s][info][gc,metaspace] GC(95) Metaspace: 43052K(49728K)->43052K(49728K) NonClass: 25203K(25792K)->25203K(25792K) Class: 17849K(23936K)->17849K(23936K)
[46.124s][info][gc          ] GC(95) Pause Full (System.gc()) 776M->776M(6144M) 349.466ms
[46.519s][info][gc,metaspace] GC(96) Metaspace: 43052K(49728K)->43052K(49728K) NonClass: 25203K(25792K)->25203K(25792K) Class: 17849K(23936K)->17849K(23936K)
[46.519s][info][gc          ] GC(96) Pause Full (System.gc()) 776M->776M(6144M) 395.092ms
[46.863s][info][gc,metaspace] GC(97) Metaspace: 43052K(49728K)->43052K(49728K) NonClass: 25203K(25792K)->25203K(25792K) Class: 17849K(23936K)->17849K(23936K)
[46.863s][info][gc          ] GC(97) Pause Full (System.gc()) 776M->776M(6144M) 344.077ms
[47.230s][info][gc,metaspace] GC(98) Metaspace: 43052K(49728K)->43052K(49728K) NonClass: 25203K(25792K)->25203K(25792K) Class: 17849K(23936K)->17849K(23936K)
[47.230s][info][gc          ] GC(98) Pause Full (System.gc()) 776M->776M(6144M) 366.305ms
[47.639s][info][gc,metaspace] GC(99) Metaspace: 43052K(49728K)->43052K(49728K) NonClass: 25203K(25792K)->25203K(25792K) Class: 17849K(23936K)->17849K(23936K)
[47.639s][info][gc          ] GC(99) Pause Full (System.gc()) 776M->776M(6144M) 404.862ms
[47.995s][info][gc,metaspace] GC(100) Metaspace: 43052K(49728K)->43052K(49728K) NonClass: 25203K(25792K)->25203K(25792K) Class: 17849K(23936K)->17849K(23936K)
[47.995s][info][gc          ] GC(100) Pause Full (System.gc()) 776M->776M(6144M) 356.278ms
[48.387s][info][gc,metaspace] GC(101) Metaspace: 43052K(49728K)->43052K(49728K) NonClass: 25203K(25792K)->25203K(25792K) Class: 17849K(23936K)->17849K(23936K)
[48.387s][info][gc          ] GC(101) Pause Full (System.gc()) 776M->776M(6144M) 391.968ms
[48.804s][info][gc,metaspace] GC(102) Metaspace: 43052K(49728K)->43052K(49728K) NonClass: 25203K(25792K)->25203K(25792K) Class: 17849K(23936K)->17849K(23936K)
[48.804s][info][gc          ] GC(102) Pause Full (System.gc()) 776M->776M(6144M) 416.447ms
After GCs... 
