[0.001s][info][metaspace]  - commit_granule_bytes: 65536.
[0.001s][info][metaspace]  - commit_granule_words: 8192.
[0.001s][info][metaspace]  - virtual_space_node_default_size: 8388608.
[0.001s][info][metaspace]  - enlarge_chunks_in_place: 1.
[0.001s][info][metaspace]  - use_allocation_guard: 0.
[0.005s][info][gc       ] Using G1
[0.446s][info][metaspace] Reserving compressed class space anywhere
[0.446s][info][gc,metaspace] CDS archive(s) not mapped
[0.446s][info][gc,metaspace] Compressed class space mapped at: 0x00007ffedb000000-0x00007fff9b000000, reserved size: 3221225472
[0.446s][info][gc,metaspace] UseCompressedClassPointers 1, UseCompactObjectHeaders 1, Use2c0 1narrow klass pointer bits 22, max shift 6
[0.446s][info][gc,metaspace] Narrow klass base: 0x00007ffedb000000, Narrow klass shift: 6, Narrow klass range: 0xc0000000
Num Classes: 256
Num Objects per Class: 262144
Cycles: 100
Class association: random
Generate 256 classes...[1.421s][info][gc,metaspace] GC(0) Metaspace: 25334K(26496K)->25334K(26496K) NonClass: 19786K(20032K)->19786K(20032K) Class: 5547K(6464K)->5547K(6464K)
[1.421s][info][gc          ] GC(0) Pause Young (Normal) (G1 Evacuation Pause) 304M->4M(6144M) 5.010ms
[1.870s][info][gc,metaspace] GC(1) Metaspace: 25629K(26752K)->25629K(26752K) NonClass: 20081K(20288K)->20081K(20288K) Class: 5547K(6464K)->5547K(6464K)
[34.238s][info][gc,metaspace] GC(92) Metaspace: 30120K(32640K)->30120K(32640K) NonClass: 21449K(21760K)->21449K(21760K) Class: 8671K(10880K)->8671K(10880K)
[34.238s][info][gc          ] GC(92) Pause Full (System.gc()) 775M->775M(6144M) 290.762ms
[34.567s][info][gc,metaspace] GC(93) Metaspace: 30120K(32640K)->30120K(32640K) NonClass: 21449K(21760K)->21449K(21760K) Class: 8671K(10880K)->8671K(10880K)
[34.568s][info][gc          ] GC(93) Pause Full (System.gc()) 775M->775M(6144M) 329.545ms
[34.888s][info][gc,metaspace] GC(94) Metaspace: 30120K(32640K)->30120K(32640K) NonClass: 21449K(21760K)->21449K(21760K) Class: 8671K(10880K)->8671K(10880K)
[34.888s][info][gc          ] GC(94) Pause Full (System.gc()) 775M->775M(6144M) 320.535ms
[35.191s][info][gc,metaspace] GC(95) Metaspace: 30120K(32640K)->30120K(32640K) NonClass: 21449K(21760K)->21449K(21760K) Class: 8671K(10880K)->8671K(10880K)
[35.191s][info][gc          ] GC(95) Pause Full (System.gc()) 775M->775M(6144M) 302.815ms
[35.500s][info][gc,metaspace] GC(96) Metaspace: 30120K(32640K)->30120K(32640K) NonClass: 21449K(21760K)->21449K(21760K) Class: 8671K(10880K)->8671K(10880K)
[35.500s][info][gc          ] GC(96) Pause Full (System.gc()) 775M->775M(6144M) 308.609ms
[35.822s][info][gc,metaspace] GC(97) Metaspace: 30120K(32640K)->30120K(32640K) NonClass: 21449K(21760K)->21449K(21760K) Class: 8671K(10880K)->8671K(10880K)
[35.822s][info][gc          ] GC(97) Pause Full (System.gc()) 775M->775M(6144M) 322.137ms
[36.124s][info][gc,metaspace] GC(98) Metaspace: 30120K(32640K)->30120K(32640K) NonClass: 21449K(21760K)->21449K(21760K) Class: 8671K(10880K)->8671K(10880K)
[36.124s][info][gc          ] GC(98) Pause Full (System.gc()) 775M->775M(6144M) 301.900ms
[36.436s][info][gc,metaspace] GC(99) Metaspace: 30120K(32640K)->30120K(32640K) NonClass: 21449K(21760K)->21449K(21760K) Class: 8671K(10880K)->8671K(10880K)
[36.436s][info][gc          ] GC(99) Pause Full (System.gc()) 775M->775M(6144M) 312.390ms
[36.760s][info][gc,metaspace] GC(100) Metaspace: 30120K(32640K)->30120K(32640K) NonClass: 21449K(21760K)->21449K(21760K) Class: 8671K(10880K)->8671K(10880K)
[36.761s][info][gc          ] GC(100) Pause Full (System.gc()) 775M->775M(6144M) 324.227ms
[37.061s][info][gc,metaspace] GC(101) Metaspace: 30120K(32640K)->30120K(32640K) NonClass: 21449K(21760K)->21449K(21760K) Class: 8671K(10880K)->8671K(10880K)
[37.061s][info][gc          ] GC(101) Pause Full (System.gc()) 775M->775M(6144M) 300.143ms
[37.361s][info][gc,metaspace] GC(102) Metaspace: 30120K(32640K)->30120K(32640K) NonClass: 21449K(21760K)->21449K(21760K) Class: 8671K(10880K)->8671K(10880K)
[37.361s][info][gc          ] GC(102) Pause Full (System.gc()) 775M->775M(6144M) 300.233ms
After GCs... 
